id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,floor,elevator,antiquity,furnished,conservationState,hotWater,heating,parking,Aire acondicionado,Parquet,Horno,Microondas,Serv. portería,Balcón,Lavadero,Armarios,Calefacción,Suite - con baño,Nevera,Puerta Blindada,Electrodomésticos,Lavadora,Cocina Equipada,Cocina Office,Patio,Alarma,Videoportero,Terraza,Piscina,Gres Cerámica,Jardín Privado,Trastero,Internet,Domótica,TV,Ascensor interior,Sistema Video vigilancia CCTV 24h,Z. Comunitaria,Zona Deportiva,Zona Infantil,Piscina comunitaria,Gimnasio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
179113611,2,1,False,False,False,Inmuebla Retail Sociedad Limitada,"En venta lote de tres apartamentos totalmente reformados, situados en un edificio en perfecto estado con ascensor. Se ubican en plenas Ramblas de Barcelona, frente al mercado de La Boquería y a pocos pasos de todas las atracciones turísticas de la Ciudad Condal. 
Los tres apartamentos cuentan con una reforma reciente, por lo que están listos para entrar a vivir. Las tres unidades forman parte de una única finca registral indivisible, de modo que su venta es conjunta. 
2.º 1.ª: Apartamento de 53 m² con una habitación doble, un baño completo y balcón a Las Ramblas. 
2.º 2.ª: Apartamento de 52 m² con una habitación doble, un baño completo y balcón a Las Ramblas. 
2.º 3.ª: Apartamento de 60 m² con una habitación doble, un baño completo y balcón a calle d’en Roca. 
Destacan los suelos de parqué, el sistema de aire acondicionado por conductos, la calefacción por radiadores de aluminios o la cocina totalmente equipada con electrodomésticos de alta gama, entre otros aspectos. 
Dedicado a alquiler de tipo temporal (de 32 días a 11 meses) con una ocupación del 95%. Con gestor de alquileres sin coste para el propietario. 
La rambla de Cataluña es una de las vías más céntricas de Barcelona, que discurre por la derecha del Ensanche en dirección mar-montaña entre el paseo de Gracia y la calle de Balmes. 
Nace en la plaza de Cataluña y acaba en la avenida Diagonal. Es un paseo básicamente comercial donde abundan las tiendas de moda. En la actualidad hay dos salas de cine: el Club Coliseum y el Alexandra, que integra diversas salas y la pequeña sala Alexis. En el pasado en el número 3 se encontraba el desaparecido Teatro Barcelona, y otros cines han ido desapareciendo con el tiempo, como el Alcázar. 
Es la continuación de las populares Ramblas hacia el Ensanche y exceptuando el primer tramo donde hay un aparcamiento subterráneo, el resto tiene un paseo central bordeado de tilos con una escultura en cada extremo. 
En el año 1990 fueron ampliadas las aceras laterales y rehabilitado todo el paseo central.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
",1,1,960000,0,0,Ramblas,08002,False,2023-09-13T09:08:54.677,6,999.0,6,999.0,55,,,,3,3,183,6,0,0,0,0,0,8,0,,3ª planta,,,0.0,,,,,1,9,22,24,,32,,,3,,25,,21,23,131,,,,,10,,6,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.383965,2.1712205
181799186,2,1,False,False,False,GAUDI HOUSE,"Gaudi House tiene el agrado de presentarles esta agradable y acogedor piso.

El inmueble se caracteriza por ser amplio y luminoso.

Consta de salón comedor amplio, conectado con la cocina que se encuentra en muy buen estado, con espacio para aprovechar.

La zona a de noche posee tres habitaciones, dos dobles, y una individual grande.

Baño completo con bañera.

Suelos de parquet, buenos cerramientos.

La finca se encuentra en excelente estado, con el portal recientemente reformado.

El barrio es muy tranquilo y cuentan con todos los servicios cercanos, supermercados, colegios, parques, metros y buses.

Información al consumidor: Le informamos que el precio de venta ofertado no incluye los gastos de compraventa (notaría, registro, gestoría, impuestos estatales ITP y tasas y gastos bancarios). Si desea visitar este inmueble, cualquiera de nuestros agentes le informará detalladamente de estos gastos antes de visitarlo.

¡No dejes pasar esta oportunidad!",1,1,226000,10000,0,Carrer del Pintor Mir,08031,False,2024-02-02T18:34:18.087,4,109.0,4,35.0,32,1.0,1.0,,3,1,81,4,5,0,0,0,7,9,0,Sureste,4ª planta,1.0,50 a 70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Vilapicina i la Torre Llobeta,Vilapicina i la Torre Llobeta,724,9,8,232,376,8019,0,1147,315,0,41.42852,2.1663358
177157032,2,1,False,False,False,Proddigia Barcelona,"Gran piso de 307m2 aprox. más dos terrazas, completamente exterior a 4 vientos, ubicado en una cuarta planta en pleno Tres Torres, en una de las calles más tranquilas y agradables, con 2 plazas de garaje y trastero.
Esta magnífica propiedad es completamente exterior con una luz increíble, cálida y preciosa, con agradables estancias realmente amplias y con armarios empotrados, todas ellas. 
El piso requiere una REFORMA, y se caracteriza por tener un gran potencial, con muchísimas posibilidades gracias a su estructura de pilares. Actualmente tiene una estructura y una distribución de lo más práctica, con dos marcados extremos, uno destinado a zona de día y el otro a zona de noche. 
El salón-comedor goza de unos ENORMES VENTANALES con salida al exterior, una preciosa esquina orientada a este y sur. La luz que entra en esta zona del piso es cálida y muy agradable.
La vivienda tiene 6 dormitorios (antiguamente 7), todos ellos dobles grandes y completamente cuadrados, tranquilos y versátiles. El último dormitorio da a la calle y tiene salida a una terraza agradable y aprovechable orientada a oeste.
POSIBILIDAD DE SEGREGAR.
La zona es una de las más tranquilas de Tres Torres, al lado de plazas y jardines verdes, de la clínica Corachán, del Turó Parc, Parque de Santa Amelia e Illa Diagonal. Impecablemente comunicada con la entrada y salida de la ciudad por la Diagonal, cerca de todos los comercios y colegios de la zona alta de la ciudad. Una zona residencial, ideal para familias que busquen tranquilidad y comodidad.
No dude en contactarnos.
Gastos de compraventa e impuestos no incluidos en el precio del anuncio.

",1,1,1495000,75000,0,Trestorres,08017,False,2023-03-17T17:55:34.87,4,999.0,5,999.0,50,,1.0,,6,3,307,4,0,0,0,0,6,0,0,,,1.0,30 a 50 años,0.0,,,,1.0,,,,,28,,109,2,3,,,,,,,,,,,10,,,,11,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Les Tres Torres,Les Tres Torres,724,9,8,232,376,8019,0,1143,287,0,41.393417,2.1316717
179756414,2,1,False,False,False,SAM GRUPO M S.L.,"En el emblemático barrio del Gotic , el barrio con más personalidad de la ciudad Condal delimitado por Las Ramblas, Vía Laietana, el Paseo de Colón y la Plaza de Cataluña.

Dentro de todo ese encanto encontramos esta promoción de viviendas exclusivas totalmente rehabilitada con los mejores acabados.

Viviendas con estancias grandes y espaciosas todas con tres dormitorios con salida a balcón. Luz natural todo el dia.

Conservando los elementos clásicos de la finca , unos pisos que no te dejaran indiferente

Desde 665.000€

NUESTRA META , TU NUEVO HOGAR",1,1,839000,10000,0,Carrer D'avinyó,08002,False,2023-11-14T11:42:41.887,1,19.0,1,3.0,24,,,,3,3,156,1,0,0,0,0,0,7,0,,2ª planta,1.0,,,,,,,,,,,,32,,2,3,,,,21,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.38496,2.179774
165597779,2,1,False,False,False,"SALARICH REINES, LLUIS","A ESTRENAR. Piso de 100m² recién reformado en venta ubicado en la Eixample Izquierda, en el corazón de Barcelona.

Muy luminoso y tranquilo. En la zona de día está el amplio salón-comedor con salida a un balcón y una puerta corredera que da paso a la cocina independiente. Mientras, en la zona de noche, hay 3 habitaciones dobles (1 de ellas exterior), 2 baños y 1 aseo. En cuanto a los acabados y calidades de esta propiedad, cabe destacar los suelos de parquet, armarios encastados, aire acondicionado, calefacción y carpinterías de aluminio totalmente nuevas, entre otras características.

Ubicada en una de las zonas más demandadas de la ciudad de Barcelona, alrededor de restaurantes, hospitales, comercios de proximidad... Muy bien comunicada con el transporte público (FGC) y privado.

Propuesta de diseño ilustrativo realizado con renders.

¡Ven a verlo!",1,1,554000,24000,0,Provença,08036,False,2022-11-17T11:21:57.86,7,999.0,7,999.0,32,,,2.0,3,3,113,7,0,0,0,2,8,0,0,,,,70 a 100 años,,Muy bien,,,,1,,,,,32,109,,3,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.39022,2.155133
178225259,2,1,False,False,False,Revel,"Ubicado junto a la emblemática calle d'Enric Granados, en el epicentro de la Milla de Oro, o ""el Quadrat d'Or"" Barcelonés, encontramos este espectacular piso Principal, completamente reformado y que disfruta de una terraza de más de 50m2.

Entrando en materia, la vivienda ha sido completamente rediseñada para adaptar un espacio concebido en 1910 a los más altos estándares y exigencias actuales. 

Así pues, con la asesoría de un prestigioso equipo de arquitectos e interioristas se ha redefinido el inmueble aprovechando cada espacio y cada elemento original, consiguiendo así un conjunto único que muy pocos podrán disfrutar. 

En cuanto a la distribución de la vivienda, destacan sus dos dormitorios dobles, exteriores y con salida a un amplio balcón típico del ensanche. En ambos espacios se ha trabajado en la restauración de las molduras originales y de las puertas de madera que, completamente rehabilitadas, dotan a cada estancia de una personalidad inigualable. Uno de estos dormitorios, dispone de vestidor independiente y de un gran baño en suitte.

Completan la zona de noche dos dormitorios dobles adicionales, uno de ellos equipado con armario empotrado, un baño completo con ducha y un aseo de cortesia ideal para invitados.

En cuanto a la zona de día, nos sorprende una elegante cocina equipada con isla central, espacio para comer en barra, extractor empotrado y electrodomésticos de alta gama. El salón comedor, junto a la cocina, es una estancia de más de 30m2 que, con sus altos techos de bovedilla totalmente rehabilitados, su iluminación indirecta y la salida a la gran terraza de más de 50m2, hará las delicias de aquellos a los que les gusta disfrutar de entornos amplios, donde poder compartir la vida entre amigos o familia. 

Y por último la terraza, un lugar único en el centro de Barcelona, donde podrás organizar el espacio para delimitar una zona de cenador de verano, de barbacoa o de chill out, que disfruta de sol directo de tarde y donde podrás compa",1,1,1150000,150000,0,"Carrer de València, 197",08011,False,2023-06-17T15:40:53.333,4,200.0,4,33.0,52,1.0,1.0,,4,2,207,4,8,1,1,1,9,6,0,Oeste,1ª planta,1.0,+ 100 años,1.0,Casi nuevo,Gas Natural,Gas Natural,,1,9,22,24,,32,,2,,18,25,,21,23,131,15,,,,10,,,,,52,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,1,41.38976,2.1590111
179737618,2,1,False,False,False,SILVIA BERTRN FALQU,"Piso de 110m2, ideal para vivir rodeado de zonas verdes y tranquilidad. Está ubicado en una zona residencial, cerca de la Plaza Sanllehy y del famoso Park Güell. Lo mejor de este piso es que es todo exterior, con un gran salón de 23m2 que tiene acceso a una bonita terraza de 10m2. Además, tiene orientación este, lo que significa que recibirás mucha luz natural durante todo el día. 

El piso se encuentra en el primer piso de un edificio y cuenta con tabiques en todas las habitaciones, lo que te brinda la posibilidad de redistribuir el espacio a tu gusto. Dispone de 4 habitaciones, 2 de ellas dobles y una de ellas con acceso directo a la terraza. Las otras dos habitaciones son individuales, todas ellas exteriores y con mucha luz solar. También cuenta con una moderna cocina office con acceso a un práctico lavadero. 

Para tu comodidad, el piso cuenta con calefacción por radiadores eléctricos. Además, se encuentra en una finca esquinera y forma parte del apreciado Conjunto Residencial Torres de la Salud. Aquí podrás disfrutar de zonas ajardinadas y de un entorno tranquilo y verde en el barrio de La Salut, en Gracia. No pierdas la oportunidad de tener una vivienda espaciosa y luminosa en una de las mejores zonas de Barcelona. Se informa al futuro cliente que los gastos notariales de registro e impuestos que le sean de aplicación (ITP o IVA+AJD) y otros gastos derivados de la futura compraventa no están incluidos en el precio.",1,1,438000,12000,0,"Avinguda de Pompeu Fabra, 10",08024,False,2023-11-12T21:42:06.22,5,196.0,5,38.0,25,,,,4,2,110,5,7,1,2,3,6,6,0,Este,1ª planta,1.0,30 a 50 años,,Bien,Gas Natural,Electricidad,,1,9,22,24,,,109,2,,,25,84,21,23,131,15,,,,10,,,,,52,,29,,85,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,La Salut,La Salut,724,9,8,232,376,8019,0,1150,344,1,41.41465,2.1577232
178820657,2,1,False,False,False,PERAIRE PROPERTIES SL,"Bailén - Plaza Tetuán - Dreta de L'Eixample

Cautivador entresuelo en la prestigiosa Calle Bailén, para entrar a vivir. Con una superficie de 86 m² construidos, y 71 m² útiles, este piso ofrece un espacio cómodo y funcional, con una distribución perfecta.

Características:

- Salón-comedor con luz y ventanales (balcón francés).
- 1 habitación doble luminosa que conecta con el balcón del salón.
- 2 habitaciones simples.
- Suelo de parquet.
- Ventanas aislantes.
- Gas natural.

Listo para que te mudes sin preocupaciones ni remodelaciones.
La comunidad dispone de un ascensor.

Ubicación Privilegiada: cerca de Plaza Tetuán. Tiendas, restaurantes y servicios a tu alcance, con excelentes conexiones de transporte, metro, autobuses y FGC.

¡No dejes escapar esta oportunidad!

No cobramos honorarios al comprador.

Llámanos para coordinar una visita a tu gusto.

Nuestro horario de atención telefónica es:
- De lunes a jueves de 9:30 a 14:00 y de 15:30 a 19:30
- Y viernes de 9:30 a 14:00
Si no nos encuentras en el teléfono, envíanos una solicitud de información y te llamaremos a la mayor brevedad.

Peraire Properties S. L. actúa en calidad de profesional cualificado y colegiado, y dispone de seguros de garantía y responsabilidad civil para proteger al consumidor:
- AICAT (Agente Inmobiliario de Cataluña): 8920
- Colegiado API (Agente de la Propiedad Inmobiliaria): A11748
- Colegio de Administradores de Fincas de Barcelona-Lleida: 6530
Como consumidor, te recomendamos que exijas siempre a tu intermediario el cumplimiento de las obligaciones, garantías y normativas vigentes.

En Peraire encontrarás un servicio de intermediación inmobiliaria cercano, ético y transparente.
Trabajamos para ti. Nuestra meta es lograr tus objetivos, representarte y protegerte jurídicamente.

Solo nos mueve tu éxito.",1,1,379000,16000,0,"Bailen, 58",08009,False,2023-08-11T12:41:22.923,5,177.0,5,37.0,48,,1.0,,3,2,86,5,6,0,0,0,7,6,0,Suroeste,1ª planta,1.0,50 a 70 años,,,,,,,,,,,32,,,3,,,,21,,131,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,1,41.394794,2.173843
177621895,2,5,False,False,False,T&T Gestión Patrimonial,"Gran casa de obra vista esquinera, 330 m2, muy bien distribuida, con 5 amplias habitaciones exteriores, una de ellas en suite, amplio salón, gran cocina, total 3 baños completos más 1 aseo, con terrazas, perfecto estado de conservación, calefacción de gas natural, posibilidad de poner chimenea en el salón, existe la pre instalación.

Todas las medidas indicadas son reales y útiles.

Planta -1
Gran sala diáfana polivalente con luz natural de 53 m2, gimnasio, sala de juegos, cine, despacho, biblioteca, le podrás dar el uso que necesites.
Trastero de 11 m2

Planta 0 - nivel de la calle
Garage de 59 m2 (caben tres coches y motos)
Aseo
Terraza trasera de 20 m2
Recibidor de entrada

Planta 1
Cocina con zona de lavadero 23 m2
Salón comedor 36 m2
Balcón 4,5 m2

Planta 2
1 Dormitorio suite 19 m2 + baño 7 m2
1 Dormitorio individual 8 m2
1 Dormitorio doble 10 m2
1 Baño completo

Planta 3 Buhardilla
1 Dormitorio amplio 14 m2
1 Dormitorio amplio de 12 m2
Amplio baño doble 9 m2
Terraza 17 m2

Excelente localización, muy tranquila y silenciosa, muy buena orientación solar, zona noble, buen vecindario.",1,1,1150000,0,0,"Carrer de Portolà, 2",08023,False,2023-04-28T20:57:02.537,5,193.0,5,40.0,40,,,,5,3,330,5,6,1,1,1,6,0,90,Suroeste,,,30 a 50 años,,Casi nuevo,Gas Natural,Gas Natural,1.0,,,22,24,,32,,2,,18,,,,,,15,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,El Putget i el Farró,El Putget i el Farró,724,9,8,232,376,8019,0,1143,288,1,41.4108,2.14315
177582922,2,1,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"

En una ubicación privilegiada en la Calle Nàpols con la Calle Almogàvers podemos visitar este piso a reformar con muchas posibilidades, ubicado en unos de los mejores barrios de Barcelona. Finca en buen estado y con ascensor.

En un tercero de altura real nos encontramos esta vivienda que cuenta con tres dormitorios antes cuatro (dos de ellos dobles y uno individual) y un baño completo más un aseo.

Entramos al recibidor, continuamos por el pasillo, a la izquierda hay un dormitorio doble, la cocina con la zona de aguas y el aseo, continuamos y llegamos al salón da acceso a un agradable balcón con vistas. Desde el salón-comedor a la izquierda esta un baño completo, la habitación individual y la otra habitación doble con grandes ventanales que dan al exterior haciendo que esa parte del piso sea muy luminosa.

Orientación noroeste, con vistas a la Sagrada Familia y a la Estatua del caballo de la Ciudadela, piso alto y tranquilo.

Un piso ideal para familias o parejas que quieran disponer de una ubicación inmejorable en un piso que pueden adaptar a sus necesidades.

Está ubicado cerca de los lugares más emblemáticos de la ciudad como el Parque de la Ciudadela, la Vila Olímpica, el Arco del Triunfo…con buenos servicios, zonas verdes, todo tipo de equipamientos deportivos y escolares, muy bien comunicado cerca de la Estación del Norte por metro, bus, tren y autocar.

¡Llámanos y concertamos una visita!

 

  Ref. VB2304037 ",1,1,360000,35000,0,C/ de Nàpols,08018,False,2023-04-25T19:57:24.923,5,140.0,5,28.0,23,,,2.0,3,2,86,5,3,0,0,4,7,7,0,Noreste,2ª planta,1.0,50 a 70 años,0.0,A reformar,,,,1,,,,,32,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Dreta de l'Eixample,Dreta de l'Eixample,724,9,8,232,376,8019,0,1151,282,0,41.39823,2.1756055
181660975,2,6,False,False,False,HuelRod Company sl,"HuelRod Company presenta este Exclusivo Ático totalmente reformado.

La vivienda consta de 245m2 construidos y 45m2 de terrazas, se distribuye en un amplio y luminoso salón con salida a terraza con pérgola bioclimática.
Cocina independiente toda amueblada de diseño poliform con todos los electrodoméstico y zona de aguas independientes.

A través de un amplio distribuidor se accede a la zona de noche, donde se encuentra la habitación, todas ellas en suite, La master suite con salida a la terraza. Los baños son muy espacioso y dispone tanto de plato de ducha como bañera. De las otras 3 habitaciones dobles,
Todas ellas con armarios empotrados y diseñadas con materiales de alta calidad.

Toda la vivienda está diseñada con marcas italianas poliform, sofas saba, cattelan, aluminio Technal, parquet natural de espiga e impresionantes acabados.

La vivienda viene totalmente equipada con sofás, mesas, camas... con las mejores marcas del mercado.
Lista para entrar a vivir.

Ubicado en tan solo 8 min de Plaza Cataluña, centros comerciales y de los lugares más importantes de la ciudad condal.",1,1,3050000,0,0,Carrer de Tuset,08006,False,2024-01-20T20:09:36.48,7,999.0,7,999.0,47,,,,3,3,300,7,6,0,0,8,0,12,0,Suroeste,7ª planta,1.0,,1.0,Reformado,,,1.0,1,9,22,24,28,32,109,2,,18,25,84,21,23,131,15,,77,,10,,6,,,52,,29,,85,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.395947,2.1521287
181529276,2,1,False,False,False,GAUDI HOUSE,"¡Increíble oportunidad! Este hermoso piso en venta te espera en la exclusiva C/Art, en el barrio Horta-Guinardó de Barcelona. Con una superficie de 62 m2, este ático en finca tranquila te ofrece todo lo que necesitas para vivir cómodamente.

Disfruta de las maravillosas vistas a la ciudad desde su terraza, el lugar perfecto para relajarte y disfrutar de momentos inolvidables. El piso cuenta con dos habitaciones dobles muy luminosas, ideales para descansar y recargar energías.

La cocina está equipada con nevera, lavadora, campana y horno, para que puedas preparar tus platos favoritos sin complicaciones. Además, el baño completo con ducha te brinda comodidad y funcionalidad.

La ubicación de este inmueble es inmejorable, ya que se encuentra cerca de transporte público, como el Metro L4/L5 Maragall y varias líneas de autobuses, como el V25, D50, 117, 47 y 19. ¡No te pierdas la oportunidad de vivir en este maravilloso piso en el corazón de Barcelona!

¡Llama ahora y agenda tu visita! No dejes pasar esta oportunidad de adquirir tu nuevo hogar en una de las zonas más exclusivas de la ciudad. ¡Te esperamos en C/Art, en el barrio Horta-Guinardó de Barcelona!",1,1,295000,0,0,Carrer de L'art,08041,False,2024-01-08T12:55:43.793,6,227.0,5,45.0,18,1.0,,,2,1,62,6,5,0,0,2,7,9,0,Sureste,4ª planta,1.0,50 a 70 años,1.0,Muy bien,,,,,,,,,,,,,,,,21,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Guinardó,El Guinardó,724,9,8,232,376,8019,0,1149,338,0,41.421432,2.1786597
181709809,2,1,False,False,False,ESTUDI PORTA 2016 S.L.U,"CLAVEM REAL ESTATE vende precioso PISO en finca de obra seminueva  

La vivienda consta de 125 Mts2  dispone de un salón comedor muy amplio. 

95 mts2  de vivienda , 20mts 2 de terraza a pie de piso y 10 mts2 de balcón

4 habitaciones: 2 dobles (una con baño en suite y salida al balcón) y 2 medianas.

Perfecto estado de conservación! Acabados de primera calidad, suelo de parquet, carpintería exterior de aluminio , calefacción y aire acondicionado  luminoso.

opción de PARKING para coche grande y TRASTERO (20m) por 25.000€.


VEN A VERLO SIN NINGÚN TIPO DE COMPROMISO NO TE PIERDAS ESTA OPORTUNIDAD!
Si desea un asesoramiento financiero gratuito para encontrar la mejor entidad bancaria a su perfil, no dude en contactarnos.

(Gestión y tramitación de hipotecas, asesoría jurídica y fiscal, entre otros)

¡HONORARIOS DE AGENCIA NO INCLUIDO!",1,1,440000,35000,0,Meridiana,08030,False,2024-01-25T17:18:48.85,4,121.0,4,21.0,29,2.0,1.0,1.0,4,2,125,4,4,0,0,0,5,6,0,Sur,1ª planta,1.0,20 a 30 años,,,,,,1,,,,,32,,,,,,,,,131,,,,,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,0,41.437206,2.185036
181108534,2,1,False,False,False,Casa Sant Cugat Grup Immobiliari S.L.,"Este maravilloso  piso ubicado junto al Palau de la Música Catalana es una propiedad excepcional, especialmente cuando conserva elementos arquitectónicos originales que aportan calidad a la futura restauración.

Este inmueble en particular es una verdadera joya que encapsula la esencia del encanto clásico de la epoca. Al ingresar al edificio, se accede a un amplio y majestuoso recibidor que resalta la sensación de amplitud y luminosidad desde el primer paso. Los suelos hidráulicos auténticos dan la bienvenida, realzando el carácter único de la vivienda y añadiendo un toque de distinción.

La distribución original de este piso ofrece una fluidez excepcional: el recibidor conecta armoniosamente con un comedor y este con un  salón luminoso y espacioso que se abre hacia el exterior, inundando el espacio con luz natural y ofreciendo vistas inigualables de la zona emblemática que lo rodea.

A través de un pasillo elegante y bien diseñado, se accede a cuatro dormitorios, cada uno con su propio encanto y personalidad. Los techos altos con delicadas molduras dan un aire de grandeza y permiten la circulación del aire, proporcionando una sensación de frescura y amplitud en cada habitación.

La exclusiva carpintería de madera, presente en puertas, ventanas y posiblemente en detalles decorativos, añade calidez y refinamiento a toda la propiedad. El cuidado artesanal en cada elemento de madera resaltan la calidad y el valor singular de esta vivienda única en su clase.

Además, el inmueble cuenta con dos baños, complementando perfectamente el diseño general de la residencia.

En resumen, este piso junto al Palau de la Música Catalana representa una oportunidad excepcional para aquellos que buscan combinar la elegancia clásica con la comodidad contemporánea en una de las ubicaciones más privilegiadas de Barcelona. Su distribución, detalles arquitectónicos originales y acabados lo convierten en una propiedad codiciada en el mercado inmobiliario de la zona prime de la ciudad condal.",1,1,790000,30000,0,Carrer D'ortigosa,08003,False,2023-11-16T18:37:04.583,3,45.0,3,45.0,38,,1.0,,4,2,161,3,5,0,0,4,8,0,0,Sureste,,1.0,70 a 100 años,,A reformar,,,,,,,,28,32,,2,,18,,,,,131,,,,,,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.388065,2.1749182
