id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_12,multimedia_type_5,multimedia_type_21,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,antiquity,floor,elevator,orientation,furnished,parking,conservationState,heating,hotWater,Parquet,Cocina Equipada,Lavadero,Ascensor interior,Calefacción,Balcón,Aire acondicionado,Terraza,Jardín Privado,Trastero,Z. Comunitaria,Armarios,Patio,Cocina Office,Piscina comunitaria,Electrodomésticos,Gres Cerámica,Piscina,Gimnasio,Alarma,Horno,Suite - con baño,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181793574,2,1,False,False,False,MONAPART,"Te gustará saber:
· . Muyy buena ubicación, cerca del Hospital Clinic y mercado del Ninot.
· . Muchas posibilidades.
· . Dispone de 1 habitación doble, 1 mediana y 1 individual.
· . Cocina independiente son salida a galería.
· . Baño completo.
· . Bonito patio interior, de 15 m2 aprox. muy tranquilo y aprovechable. .
· . Rodeada de todos los servicios y medios de transporte.
· . Ascensor.
· . Ideal para vivir en l'Eixample de Barcelona.

Es especial por:
· Por el equilibrio de su distribución y situación en el Eixample.
",1,1,340000,0,0,Aragó,08011,False,2024-02-02T12:35:06.007,5,157,5,33,21,,,1.0,3,1,78,5,0,2,0,3,7,0,0,50 a 70 años,,,,0.0,,Bien,,Electricidad,,131,,,3,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.385098,2.1553206
181137052,2,1,False,False,False,"FINQUES ROS OLIVA, S.L.","Piso de 117m² en la calle Avinyó, en El Gótico.
Ubicado en la tercera planta real en una finca sin ascensor.

Piso de 2 habitaciones dobles exteriores a calle con acceso directo a balcón, y 2 estancias-estudio.
Salón y comedor separados en dos estancias.
Cocina independiente con vitrocerámica y horno.

Suelos de mosaico original y parquet según zona.
Techos de vuelta catalana con bigas vista + altillo.

Un cuarto de baño completo con plato de ducha.

Orientación sur.

Vivienda a reformar con muchísimas posibilidades.

Gastos de comunidad: a concretar importe.
IBI: a concretar importe.

Transporte público: parada de metro Liceu (L3). Amplia red de autobuses en la zona.",1,1,325000,99000,0,Carrer de Ferran,08002,False,2023-11-20T13:10:52.947,5,160,5,33,20,,,,2,1,117,5,0,0,0,4,0,8,0,,3ª planta,,,,,A reformar,,,9,,,,,32,,,,,,,,,,,,,,,22,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.381577,2.1758745
181744904,2,1,False,False,False,"De Jorge Gorriz Asociados, S.L","Te presentamos un fantástico piso totalmente exterior, situado en la tercera planta real de una finca completamente rehabilitada en el año 2001. Este soleado y bien orientado piso es muy luminoso y está listo para entrar a vivir.
 El inmueble ha sido totalmente reformado, destacando sus vigas de madera y paredes de obra vista que le aportan un encanto especial. Se compone de una sala de estar-comedor con dos ventanas que ofrecen vistas a la calle, una cocina abierta, un dormitorio doble y un baño con plato de ducha.
 El piso cuenta con carpinterías de aluminio y calefacción eléctrica. Su excelente ubicación, muy céntrica y bien comunicada mediante transporte público, lo hace aún más atractivo. Se encuentra al lado de la estación de metro (L2) y del mercado de Sant Antoni.
 ¡Ven a descubrirlo y déjate enamorar por este encantador piso!
 Póngase en contacto para mas información.
 ",1,1,199000,0,0,Carrer D'en Botella,08001,False,2024-01-29T18:49:02.577,5,163,5,30,19,,,,1,1,50,5,0,0,0,0,5,7,0,20 a 30 años,2ª planta,1.0,,,,,,,,131,,,,32,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,0,41.379158,2.1660612
181681238,2,1,False,False,False,"De Jorge Gorriz Asociados, S.L","Te presentamos un apartamento de 110 m² construidos, ubicado en una calle céntrica y tranquila. Este piso, situado en la 4ª planta de un edificio con ascensor, impresiona por su generosa distribución y una sensación de amplitud que lo distingue.
 Al entrar, nos encontramos con una gran cocina abierta, equipada con numerosos armarios y espacio de almacenaje. Además, cuenta con una espaciosa despensa que incluye estantes y una conveniente zona de aguas que se puede utilizar como lavadero. La cocina viene equipada con horno, microondas, lavavajillas y refrigerador de vinos.
 El apartamento cuenta con un amplio salón-comedor que se conecta a la gran cocina estilo office. El dormitorio principal es una verdadera joya, con un vestidor a medida que incluye barras para colgar ropa, pantaloneros, numerosos cajones y estantes, ofreciendo una organización excepcional y un generoso espacio de almacenamiento. Además, hay otras dos habitaciones igualmente cómodas y versátiles, que se pueden adaptar según tus necesidades personales.
 El apartamento cuenta con dos baños completos y destaca por su bonita distribución y su buen estado de conservación. Dispone de suelos de parquet, persianas motorizadas, aire acondicionado y calefacción con radiadores en todas las estancias.
 En cuanto a las comodidades del edificio, la finca cuenta con un ascensor y dos conserjes para tu comodidad.
 Si estás interesado en conocer más sobre esta propiedad, no dudes en contactarnos.
 ",1,1,530000,0,0,Avinguda de Sarrià,08029,False,2024-01-23T12:23:00.593,5,123,5,26,24,,,,3,2,95,5,0,0,0,0,7,9,0,50 a 70 años,4ª planta,1.0,,,,,,,9,131,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Barri de les Corts,Barri de les Corts,724,9,8,232,376,8019,0,1148,329,0,41.390553,2.143324
181899236,2,1,False,False,False,Finques Perramon S.L,"Vivienda a la venta en el distrito Horta Guinardó, barrio Can Baro.     La vivienda consta de 106 metros cuadrados construidos según catastro, muy bien distribuidos, actualmente dispone de 4 habitaciones, una dobles principal con salida al balcón, otra doble y dos simples amplias, todas las habitaciones exteriores. Gran salón comedor con salida al amplio balcón, dos baños completos (que fácilmente se podrían convertir en tres). Cocina con salida al lavadero independiente.     El inmueble esta ubicado en un quinto real, predomina el silencio y la luz natural en todas las estancias. Dispone de calefacción por radiadores, puertas interiores de madera, ventanas de climalit, suelo de gres.     La finca construida en el año 1973, sin barreras arquitectónicas, muy bien conservada y con dos ascensores.     En los bajos de la finca se encuentra un parque infantil, negocios, estacionamiento y otros servicios, además de unas vistas increíbles de la cuidad de Barcelona.",1,1,333000,0,0,Calle Albert Llanas,08024,False,2024-02-08T18:16:15.48,7,999,7,999,34,,,,4,2,106,7,7,0,0,0,7,0,0,50 a 70 años,,1.0,Este,0.0,,,,,,,109,119,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Can Baró,Can Baró,724,9,8,232,376,8019,0,1149,341,0,41.417168,2.1573367
181899235,2,1,False,False,False,Finques Perramon S.L,"Oportunidad Inversionistas:  Amplio y luminoso piso en venta de 3 habitaciones y 2 baños - Principal en suite. Reformado, completamente amueblado y equipado con electrodomésticos, cuenta además con galería cerrada para uso como despacho. Acabados de calidad, cocina con vitrocerámica, cerramientos de aluminio con cristales con rotura térmica, entre otros. Edificio cuenta con ascensor.      Ubicación privilegiada en uno de los núcleos más antiguo del distrito de San Martí: El Clot, que destaca por ser una de las zonas de mayor rentabilidad en Barcelona. Estratégicamente situado en zona residencial, cuenta con gran conectividad al transporte público, a solo un paso de la estación de metro El Clot y Av. Meridiana, cercano al Distrito tecnológico @22, centros de estudios, el moderno centro comercial Westfield Glories, parques, entre otros servicios y puntos de interés para quienes quieren vivir en Barcelona.  Actualmente cuenta con arrendatario.     Para más información sobre la rentabilidad del inmueble y otros antecedentes contacte con nosotros.",1,1,400000,0,0,,08018,False,2024-02-08T18:16:15.42,5,113,5,23,15,,,,3,2,107,5,7,0,0,0,8,0,0,70 a 100 años,,1.0,Este,0.0,,,,,,,,119,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,724,9,8,232,376,8019,0,1145,305,0,41.41005,2.186297
181692883,2,1,False,False,False,PUNTO PONT DEL TREBALL SL.,"REF. AB-HOSTA-319

CONTACTA CON NOSOTROS AL WHATSAPP AL 6.3.4.9.4.7.2.5.4. ANDREA.

LA CASA AGENCY PRESENTA: 

6ª Planta real con ascensor en finca del año 1958 que consta de 77m² distribuidos en: 

- 3 habitaciones ( 1 doble exterior con salida a balcón, 1 doble interior y 1 individual interior a patio de manzana) 
- Salón comedor con buena entrada de luz y salida al balcón
 - Cocina completa, en buen estado e independiente de tamaño estándar con salida a patio de luces.
 - Baño completo de 3 piezas con ventilación a patio de luces.
 - Tiene doble orientación aportando una buena entrada de luz
 - Galería utilizable como lavadero o cualquier opción. 

El piso está dividido en dos orientaciones, con acceso a cada una de ellas por un pasillo. Al pasar por la cocina, el baño y la habitación doble interior, llegamos a la escalera. 

Este inmueble es una oportunidad única para aquellos que buscan un hogar en una zona exclusiva de Barcelona. ¡No pierdas la oportunidad de visitarlo!

 Si lo que buscas es un piso en una zona demandada de la ciudad, esta es tu oportunidad. ¡No te pierdas la posibilidad de disfrutar de este espectacular inmueble! ¿Te preocupa el precio?

 El precio de venta no incluye impuestos ni gastos adicionales, pero estamos seguros de que el valor que ofrece este inmueble es incomparable. 

¿Qué esperas? ¡Ven a visitarlo ahora mismo!",1,1,309000,10000,0,Avinguda Diagonal,08013,False,2024-01-24T11:39:45.453,5,999,5,99,40,1.0,,,3,1,77,5,0,0,0,0,7,0,0,50 a 70 años,,1.0,,,,,,,,,,,3,32,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Fort Pienc,Fort Pienc,724,9,8,232,376,8019,0,1151,281,0,41.402252,2.182796
176466932,2,6,False,False,False,FINCAS A.G. NUÑEZ,"En pleno barrio de la Sagrera, comercializamos un excelente ático con espectacular terraza. Situado en la octava planta de un cuidado
edificio con Ascensor, la vivienda totalmente exterior se distribuye mediante un amplio comedor con acceso directo a terraza. Baño
completo con ventana; habitación principal con acceso tambien a la terraza. Las 2 habitaciones restantes son amplias , luminosas y
exteriores. La gran cocina nos da acceso a una zona exterior de descanso, cerrada, consolidada urbanisticamente , con vistas y
habilitada como un segundo comedor. Posibilidad de instalar un aseo de cortesía. Dispone de una amplia terraza, soleada y con
espectaculares vistas de Barcelona. Zona ideal para barbacoas, juegos y disfrute con familia y amigos. Vivienda de aproximadamente
75 m2 mas 30m2 de terraza. Muy cerca de la futura estación de la Sagrera, cerca de todo tipo de locales comerciales, colegios...Muy
bien comunicado por transporte publico en el centro de la ciudad.",1,1,423000,7000,0,Carrer de Berenguer de Palou,08027,False,2023-01-19T13:36:18.66,5,50,5,150,41,,,,3,1,105,5,0,0,0,0,7,13,0,50 a 70 años,8ª planta,1.0,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,La Sagrera,La Sagrera,724,9,8,232,376,8019,0,1146,311,0,41.425167,2.191452
164358154,2,52,False,False,False,VERTIX,"ELS JARDINS DE CAN MATEU
Últimos pisos.
Un lugar que enamora a primera vista . Los Jardines de Can Mateu es una promoción residencial en una de los zonas más singulares de Horta y junto al emblemático barrio de la Font d´en Fargas. 

Una arquitectura respetuosa e integradora donde se podrá elegir la vivienda que más se adapte a tu estilo de vida. Tipologías de 3 y 4 dormitorios, exclusivas plantas bajas, dúplex y áticos con excepcionales vistas. Todas las viviendas disponen de grandes terrazas. En el centro del conjunto residencial se dispone de una zona comunitaria privada ajardinada 

Así mismo el proyecto dispone de trasteros y plazas de aparcamiento para vehículos y motocicletas.Y pensando en una movilidad más sostenible cada vivienda cuenta con aparcamiento para bicicletas.
En la Baixada de Can Mateu se ha construido un nuevo parque público, un espacio verde ajardinado y con juegos infantiles ante tu nueva vivienda.

Acabados de calidad ,materiales cálidos y de diseño. Sistema de climatización y producción de agua caliente por aerotermia , un sistema renovable, ecológico y respetuoso con el medio ambiente.
Proximidad en espacios naturales como el Parque natural de Collserola, el Parque de los Tres Turons o el Parque del Laberinto.
Eje comercial , instalaciones y equipaciones deportivas, sanitarias y culturales. A destacar el Mercado de Horta, el Passeig Maragall y la Plaça Eivissa con diversidad de establecimientos de comercio de proximidad priorizando la atención más personalizada.
Amplía oferta de escuelas de primaria y de secundaria, centros públicos, concertados y privados. Campus y Escuelas Universitarias de gran prestigio.

Buenas comunicaciones con toda la ciudad, rápido acceso a la Ronda de Dalt y diversidad de transporte público, entre ellos L-5 de metro y varias líneas de bus
",1,1,585000,0,0,Calle Llobregos,08032,False,2022-07-29T08:24:44.123,1,26,1,4,12,,1.0,,3,2,89,1,0,0,0,0,0,3,0,,Bajos,,,,2.0,,,,,,,,3,,1,10,7,11,12,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Font d'en Fargues,La Font d'en Fargues,724,9,8,232,376,8019,0,1149,335,0,41.42773,2.16356
181897683,2,6,False,False,False,VERTIX,"ELS JARDINS DE CAN MATEU
Un lugar que enamora a primera vista . Los Jardines de Can Mateu es una promoción residencial en una de los zonas más singulares de Horta y junto al emblemático barrio de la Font d´en Fargas. 

Una arquitectura respetuosa e integradora donde se podrá elegir la vivienda que más se adapte a tu estilo de vida. Tipologías de 3 y 4 dormitorios, exclusivas plantas bajas, dúplex y áticos con excepcionales vistas. Todas las viviendas disponen de grandes terrazas. En el centro del conjunto residencial se dispone de una zona comunitaria privada ajardinada 

Así mismo el proyecto dispone de trasteros y plazas de aparcamiento para vehículos y motocicletas.Y pensando en una movilidad más sostenible cada vivienda cuenta con aparcamiento para bicicletas.
En la Baixada de Can Mateu se ha construido un nuevo parque público, un espacio verde ajardinado y con juegos infantiles ante tu nueva vivienda.

Acabados de calidad ,materiales cálidos y de diseño. Sistema de climatización y producción de agua caliente por aerotermia , un sistema renovable, ecológico y respetuoso con el medio ambiente.
Proximidad en espacios naturales como el Parque natural de Collserola, el Parque de los Tres Turons o el Parque del Laberinto.
Eje comercial , instalaciones y equipaciones deportivas, sanitarias y culturales. A destacar el Mercado de Horta, el Passeig Maragall y la Plaça Eivissa con diversidad de establecimientos de comercio de proximidad priorizando la atención más personalizada.
Amplía oferta de escuelas de primaria y de secundaria, centros públicos, concertados y privados. Campus y Escuelas Universitarias de gran prestigio.

Buenas comunicaciones con toda la ciudad, rápido acceso a la Ronda de Dalt y diversidad de transporte público, entre ellos L-5 de metro y varias líneas de bus
",1,1,799000,0,0,Calle Llobregos,08032,False,2024-02-08T16:38:12.387,1,21,1,3,19,,1.0,,4,2,107,1,0,0,0,0,0,9,0,,4ª planta,,,,2.0,,,,,,,,3,,1,10,7,11,12,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Font d'en Fargues,La Font d'en Fargues,724,9,8,232,376,8019,0,1149,335,0,41.42773,2.16356
179022341,2,1,False,False,False,VERTIX,"ELS JARDINS DE CAN MATEU
Últimos pisos.
Un lugar que enamora a primera vista . Los Jardines de Can Mateu es una promoción residencial en una de los zonas más singulares de Horta y junto al emblemático barrio de la Font d´en Fargas. 

Una arquitectura respetuosa e integradora donde se podrá elegir la vivienda que más se adapte a tu estilo de vida. Tipologías de 3 y 4 dormitorios, exclusivas plantas bajas, dúplex y áticos con excepcionales vistas. Todas las viviendas disponen de grandes terrazas. En el centro del conjunto residencial se dispone de una zona comunitaria privada ajardinada 

Así mismo el proyecto dispone de trasteros y plazas de aparcamiento para vehículos y motocicletas.Y pensando en una movilidad más sostenible cada vivienda cuenta con aparcamiento para bicicletas.
En la Baixada de Can Mateu se ha construido un nuevo parque público, un espacio verde ajardinado y con juegos infantiles ante tu nueva vivienda.

Acabados de calidad ,materiales cálidos y de diseño. Sistema de climatización y producción de agua caliente por aerotermia , un sistema renovable, ecológico y respetuoso con el medio ambiente.
Proximidad en espacios naturales como el Parque natural de Collserola, el Parque de los Tres Turons o el Parque del Laberinto.
Eje comercial , instalaciones y equipaciones deportivas, sanitarias y culturales. A destacar el Mercado de Horta, el Passeig Maragall y la Plaça Eivissa con diversidad de establecimientos de comercio de proximidad priorizando la atención más personalizada.
Amplía oferta de escuelas de primaria y de secundaria, centros públicos, concertados y privados. Campus y Escuelas Universitarias de gran prestigio.

Buenas comunicaciones con toda la ciudad, rápido acceso a la Ronda de Dalt y diversidad de transporte público, entre ellos L-5 de metro y varias líneas de bus
",1,1,530000,0,0,Calle Llobregos,08032,False,2023-09-04T15:57:34.027,1,21,1,3,17,,1.0,,3,2,90,1,0,0,0,0,0,6,0,,1ª planta,,,,2.0,,,,,,,,3,,1,10,7,11,12,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,La Font d'en Fargues,La Font d'en Fargues,724,9,8,232,376,8019,0,1149,335,0,41.42773,2.16356
177812125,2,1,False,False,False,Toll Wohnen Barcelona,"¿Buscas una inversión inteligente en Barcelona? 
Tenemos el piso perfecto para ti.
Este espacioso apartamento de 88m2 ofrece una excelente oportunidad para aquellos que desean tener una propiedad en una de las ciudades más vibrantes de Europa y obtener ingresos adicionales alquilándola por meses cuando no la estén utilizando.

Con 3 habitaciones y 2 baños, este piso reformado ofrece un espacio cómodo y funcional tanto para ti como para tus futuros inquilinos. La abundante luz natural crea un ambiente acogedor y agradable que tus huéspedes apreciarán.

Ubicado estratégicamente en Via Laietana, a solo unos pasos de la emblemática Plaza Catalunya, este piso ofrece una ubicación privilegiada para disfrutar de todo lo que Barcelona tiene para ofrecer. Con su proximidad a las principales atracciones turísticas, tiendas exclusivas, restaurantes y una amplia red de transporte público, tus inquilinos disfrutarán de una experiencia inolvidable en la ciudad.

Además, la inclusión de una plaza de parking en la misma finca garantiza la comodidad y facilidad de acceso para tus inquilinos. No tendrán que preocuparse por encontrar estacionamiento en una zona tan concurrida.

Con armarios empotrados, tus inquilinos tendrán espacio más que suficiente para almacenar sus pertenencias de manera organizada y mantener el piso ordenado durante su estancia.

No pierdas la oportunidad de adquirir esta propiedad versátil que te permitirá disfrutar de tu tiempo en Barcelona y generar ingresos adicionales a través del alquiler a corto plazo. Contáctanos hoy mismo para programar una visita y descubrir el potencial de esta increíble propiedad.""",1,1,540000,20000,0,Cl Via Laietana  Pl: Pt:  Barcelona (barcelona),08003,False,2023-05-12T19:15:11.107,5,155,5,38,43,,,,3,2,96,5,0,0,0,0,9,9,0,+ 100 años,4ª planta,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.387287,2.1736479
181694986,2,1,False,False,False,"Punto La Gavarra, Sl","Se vende piso en el barrio familiar en Sant Martí de Provençals, muy cerca de la Comisaria de Sant Martí y Rambla Guipuzcoa, con una superficie construida de 71mts y una superficie útil de 61mts según CATASTRO.
Este inmueble, construido en el año 1965 con ascensor, semi-exterior, cuenta con tres habitaciones, una doble y dos individuales, perfectas para adaptarse a las necesidades de tu familia.
Además, dispone de un baño completo, un acogedor salón-comedor y una cocina con salida a un patio.
Tiene ORIENTACIÓN SUR.
El edificio cuenta con ascensor, lo que facilita el acceso a la vivienda.
El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA), gastos notariales o registrales, tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede)",1,1,182000,5000,0,Carrer de la Selva de Mar,08020,False,2024-01-24T13:30:11.48,5,160,5,52,28,,,,3,1,71,5,0,0,0,0,7,6,0,50 a 70 años,1ª planta,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,Sant Martí de Provençals,Sant Martí de Provençals,724,9,8,232,376,8019,0,1145,298,0,41.417957,2.1974316
179135839,2,3,False,False,False,FUNIX TRADE SL,"A-House le ofrece esta casa en pleno corazón del barrio de “Sant Antoni” en calle peatonal.
 
 La propiedad está distribuida en 3 plantas. En la planta principal encontramos amplio salón comedor con cocina abierta totalmente equipada y un aseo. En la segunda planta encontramos otro salón con aire acondicionado. En la tercera planta encontramos dos habitaciones dobles y un baño completo con ducha. En la última planta encontramos la terraza de 25m2 con jacuzzi.
 
 La vivienda está en buen estado de conservación, para entrar a vivir.
 
 
 “Sant Antoni” es uno de los Barrios de Barcelona con mayor proyección por su calidad de vida, nivel de servicios y comercios, donde es difícil encontrar viviendas de grandes dimensiones. Podemos destacar el renovado “Mercado de Sant Antoni” y algunas de las calles más de moda en Barcelona. Cerca encontramos también la emblemática plaza de toros “Las Arenas” reconvertida en un moderno centro comercial con fantásticas vistas a la “Plaza España”.
 
 En la zona encontramos diversidad de transportes como metros (L1 Rocafort, L1 Urgell, L2 Sant Antoni, L3 Poble Sec), autobuses (TMB, AEROBUS), tren (RENFE, Plaça Espanya), y multitud de servicios como hospitales, colegios, universidades, zonas infantiles y comercios.
 
 Aproveche esta oportunidad.",1,1,598000,92000,0,Pere Calders,08015,False,2023-09-14T21:11:48.94,7,999,7,999,32,,,,2,2,139,7,1,0,0,0,9,0,0,+ 100 años,,,Norte,,,,,,,,,,3,,1,10,,11,,2,16,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sant Antoni,Sant Antoni,724,9,8,232,376,8019,0,1151,277,0,41.3765,2.1622908
181166256,2,1,False,False,False,"FINCAMAN-90, S.A.","Oportunidad de inversión: inmueble ocupado
Imposibilidad de visita interior.

Las fotografías pueden no corresponderse con el estado actual del inmueble.

El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes.

Funcional piso en Barcelona, perfecto para familias. El inmueble consta de 52 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina además de 1 aseo. Cuenta con todos los servicios necesarios a su alrededor, como la Escola Prim, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Besòs Mar. Con fácil acceso a Ronda Litoral.",1,1,80000,0,0,Alfons el Magnanim,08019,False,2023-11-22T17:38:02.57,7,250,7,185,16,,,,3,1,52,7,0,0,0,0,9,9,0,+ 100 años,4ª planta,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Besós i el Maresme,El Besós i el Maresme,724,9,8,232,376,8019,0,1145,306,0,41.41484,2.2168996
177869080,2,1,False,False,False,LSON PARTNERS REAL ESTATE SL,"Amplio piso de 3 habitaciones a 100 metros de la Catedral de Barcelona.
Este apartamento de 105 m2 útiles está perfectamente situado en una calle tranquila y amplia entre la Catedral de Barcelona y la Via Laietana. Es un piso esquinero. 

El salón comedor de 34m2 y el dormitorio principal en suite de 16m2 comparten 3 balcones a la calle y son muy luminosos.

Hay un total de tres dormitorios y 2 baños. El apartamento se renovó hace unos años y se agregó una cocina nueva y espaciosa, y en general se encuentra en perfectas condiciones.

Todas las fachadas del edificio fueron rehabilitas en 2021. El edificio no dispone de ascensor, y el piso esta situado en la tercera planta real. 

Comunidad 75€/mes 
IBI: 181 por trimestre

No dude en ponerse en contacto con nosotros para información y una visita.",1,1,510000,30000,0,Carrer Dels Sagristans,08002,False,2023-05-18T12:15:05.733,7,999,7,999,19,,,,3,2,108,7,0,0,0,0,0,8,0,,3ª planta,,,,,,,,,,,,3,32,1,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.385357,2.1754
181894425,2,1,False,False,False,LA CASA AGENCY NOU BARRIS,"OPORTUNIDAD EN CALLE MANSO, SANT ANTONI
Este nuevo piso en venta se encuentra ubicado en la Calle Manso, en el codiciado barrio de Sant Antoni. Con una superficie de 80m², este acogedor hogar está listo para que puedas mudarte y empezar a disfrutar de sus comodidades. La distribución del piso consta de: * 3 dormitorios, siendo dos de ellos de tamaño doble y uno de tamaño mediano. * Además, cuenta con un cuarto de baño completo y un aseo para mayor comodidad. * La cocina es independiente, aunque ofrece la posibilidad de convertirse en cocina americana, brindándote flexibilidad en el diseño de tu espacio. * El salón comedor es amplio y luminoso, con acceso a un balcón exterior que proporciona luz natural y una agradable vista. La ubicación del piso es excelente, especialmente por su proximidad al mercado local y su fácil acceso a diversas opciones de transporte público. La finca, construida en 1936, es una finca regia que añade un toque de encanto histórico al lugar. Además, cuenta con dos ascensores para mayor comodidad, doble puerta de acceso y un sistema de vídeo portero para garantizar la seguridad de los residentes. En resumen, este piso ofrece no solo un hogar listo para habitar, sino también una ubicación privilegiada que combina la comodidad de servicios locales con una excelente conectividad en una finca con encanto y servicios modernos. ¡Una oportunidad única para vivir en uno de los barrios más deseables de la ciudad! ******* Contacta con Jimena vía WSP o llamada al 6_8_4_4_6_9_0_5_0* ¿Tiene que vender para comprar? ¡VALORAMOS SU PISO GRATIS Y SIN COMPROMISO! Si deseas ASESORAMIENTO FINANCIERO disponemos de un departamento hipotecario, el cual podrá asesorarte sin costo alguno. ***El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA), gastos notariales o registrales, tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede) ***.

¿Necesitas financiación?

Finanzate
Haz una simulación de tu hipoteca de la mano de Finanzate, nuestro partner financiero

",1,1,400000,0,0,Carrer de Manso,08015,False,2024-02-08T12:28:52.42,5,999,5,99,20,,,,3,2,80,5,0,0,0,0,8,8,0,70 a 100 años,3ª planta,1.0,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Sant Antoni,Sant Antoni,724,9,8,232,376,8019,0,1151,277,0,41.377205,2.1614265
181893761,2,1,False,False,False,INTEGRA REAL ESTATE SL,"El piso en venta en Rambla Badal cuenta con una habitación exterior que ofrece una vista hacia el exterior y cuenta con un balcón, lo que permite disfrutar de la luz natural y del ambiente circundante. Con un área total de 53 metros cuadrados, este espacio ofrece una distribución cómoda y funcional para sus habitantes.

Además, el edificio cuenta con ascensor, lo que facilita el acceso al piso y  para transportar objetos pesados, o para pareja con niño.
 La luminosidad del piso, junto con su ubicación en la Rambla Badal, lo convierten en un lugar atractivo y confortable para vivir.

Este tipo de piso puede ser ideal para una persona sola, una pareja o incluso para inversores interesados en alquilarlo debido a su ubicación privilegiada y características que lo hacen atractivo para potenciales inquilinos.",1,1,215000,0,0,Rambla de Badal,08014,False,2024-02-08T11:55:24.84,5,144,5,44,18,,,,1,1,53,5,0,0,0,0,7,10,0,50 a 70 años,5ª planta,1.0,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,La Bordeta,La Bordeta,724,9,8,232,376,8019,0,1144,295,0,41.36812,2.1331348
